Crime Code,year,date_reported,DR_NO,TIME OCC,AREA ,Crm Cd,LAT,LON,Crime Count
900,2016,2016-12-20,160222171,1930,2,900,34.0472,-118.2782,1
420,2016,2016-12-20,160222146,1100,2,420,34.0663,-118.2719,1
745,2016,2016-12-20,160222160,2300,2,745,34.0677,-118.2731,1
761,2016,2016-12-20,160222166,1000,2,761,34.0554,-118.2702,1
649,2016,2016-12-20,161120875,1200,11,649,34.0991,-118.2716,1
441,2016,2016-12-20,160222153,1134,2,441,34.056999999999995,-118.2691,1
626,2016,2016-12-20,161120842,2100,11,626,34.1255,-118.2648,1
648,2016,2016-12-20,161120869,900,11,648,34.126,-118.2638,1
624,2016,2016-12-20,480481999,4015,4,1872,102.1482,-354.78610000000003,3
901,2016,2016-12-20,161120901,1440,11,901,34.0808,-118.2655,1
330,2016,2016-12-20,641787322,7440,17,1320,136.2977,-473.0819,4
888,2016,2016-12-20,160129812,550,1,888,34.0395,-118.2656,1
310,2016,2016-12-20,320351944,1880,3,620,68.09,-236.5387,2
930,2016,2016-12-20,161325058,2000,13,930,34.0082,-118.2696,1
210,2016,2016-12-20,643199856,5035,31,840,136.1215,-473.1049,4
740,2016,2016-12-20,320352090,3180,3,1480,68.0993,-236.5248,2
230,2016,2016-12-20,161325034,1000,13,230,34.0102,-118.2686,1
510,2016,2016-12-21,482668144,4430,26,1530,102.1835,-354.8156,3
236,2016,2016-12-21,160130018,1800,1,236,34.0311,-118.2646,1
230,2016,2016-12-21,482668215,4205,26,690,102.16810000000001,-354.82140000000004,3
624,2016,2016-12-21,321343216,1830,13,1248,68.15110000000001,-236.5335,2
330,2016,2016-12-21,481656052,3390,16,990,102.1293,-354.8012,3
745,2016,2016-12-21,160222277,2145,2,745,34.074,-118.2691,1
888,2016,2016-12-21,161325082,1215,13,888,34.0335,-118.2737,1
331,2016,2016-12-21,160222205,1830,2,331,34.0769,-118.2758,1
440,2016,2016-12-21,481565505,2965,15,1320,102.24939999999998,-354.8177,3
210,2016,2016-12-21,160222204,1520,2,210,34.0484,-118.2724,1
940,2016,2016-12-21,161325102,1400,13,940,34.0111,-118.2786,1
420,2016,2016-12-21,321343178,4100,13,840,68.1665,-236.5405,2
626,2016,2016-12-21,161325109,1100,13,626,34.0056,-118.2784,1
761,2016,2016-12-21,161325074,830,13,761,34.0174,-118.2621,1
928,2016,2016-12-21,160129869,900,1,928,34.0483,-118.2631,1
740,2016,2016-12-21,643993426,6838,39,2960,136.22500000000002,-473.08359999999993,4
930,2016,2016-12-21,161120884,2025,11,930,34.1413,-118.2728,1
930,2016,2016-12-22,160129951,930,1,930,34.0475,-118.2657,1
210,2016,2016-12-22,160129915,2355,1,210,34.0473,-118.2601,1
420,2016,2016-12-22,642686461,6100,26,1680,136.29930000000002,-473.07879999999994,4
740,2016,2016-12-22,160222276,1130,2,740,34.0677,-118.2731,1
341,2016,2016-12-22,160129970,1330,1,341,34.0416,-118.262,1
343,2016,2016-12-22,160129914,2000,1,343,34.0483,-118.2631,1
442,2016,2016-12-22,322241939,2245,22,884,68.2284,-236.5454,2
510,2016,2016-12-22,1127764629,9460,76,3570,238.3278,-827.8687,7
761,2016,2016-12-22,161120937,330,11,761,34.0808,-118.2655,1
330,2016,2016-12-22,481565480,2845,15,990,102.26670000000001,-354.827,3
745,2016,2016-12-22,160222275,1300,2,745,34.0601,-118.2761,1
440,2016,2016-12-22,161120968,146,11,440,34.1367,-118.2713,1
951,2016,2016-12-22,160129916,130,1,951,34.0473,-118.2601,1
350,2016,2016-12-22,161325158,1810,13,350,34.0284,-118.2649,1
649,2016,2016-12-22,161120994,1000,11,649,34.1016,-118.2675,1
626,2016,2016-12-22,804377725,7400,43,3130,170.1365,-591.3605,5
220,2016,2016-12-22,320259956,4145,2,440,68.0874,-236.5269,2
900,2016,2016-12-22,161120982,1650,11,900,34.0808,-118.2655,1
433,2016,2016-12-22,161325121,40,13,433,34.0273,-118.2671,1
662,2016,2016-12-22,1121556016,12042,14,4634,238.3991,-827.9248,7
956,2016,2016-12-22,161120972,1520,11,956,34.0787,-118.2668,1
860,2016,2016-12-22,160222229,1430,2,860,34.0707,-118.2693,1
664,2016,2016-12-22,480666879,4745,6,1992,102.1755,-354.82239999999996,3
331,2016,2016-12-22,161325166,1045,13,331,34.0092,-118.2652,1
624,2016,2016-12-22,1285086867,10580,49,4992,272.3376,-946.1745999999998,8
946,2016,2016-12-22,161325140,935,13,946,34.0111,-118.2784,1
354,2016,2016-12-22,322241919,2200,22,708,68.24510000000001,-236.5272,2
649,2016,2016-12-23,161120998,1145,11,649,34.0857,-118.2683,1
230,2016,2016-12-23,644173697,8060,41,920,136.10229999999999,-473.0686,4
888,2016,2016-12-23,160222314,935,2,888,34.0599,-118.2655,1
330,2016,2016-12-23,481473368,5530,14,990,102.22489999999999,-354.8111,3
930,2016,2016-12-23,160222330,1545,2,930,34.071999999999996,-118.2644,1
210,2016,2016-12-23,161120985,620,11,210,34.0882,-118.2646,1
510,2016,2016-12-23,321455222,2840,14,1020,68.0598,-236.5281,2
480,2016,2016-12-23,160222312,1430,2,480,34.0496,-118.2677,1
251,2016,2016-12-23,160222335,2230,2,251,34.074,-118.2691,1
662,2016,2016-12-23,320444643,2830,4,1324,68.1157,-236.54899999999998,2
664,2016,2016-12-23,160222324,1900,2,664,34.0598,-118.2734,1
624,2016,2016-12-23,482872785,3400,28,1872,102.13119999999999,-354.7882,3
626,2016,2016-12-23,481656216,4840,16,1878,102.1193,-354.8211,3
236,2016,2016-12-23,161120997,935,11,236,34.1161,-118.26299999999999,1
442,2016,2016-12-23,480482374,4240,4,1326,102.15199999999999,-354.7964,3
901,2016,2016-12-24,160222350,2300,2,901,34.0472,-118.2782,1
440,2016,2016-12-24,161121051,1230,11,440,34.1194,-118.26799999999999,1
330,2016,2016-12-24,483567339,5900,35,990,102.23940000000002,-354.8051,3
210,2016,2016-12-24,160222344,600,2,210,34.0829,-118.2733,1
930,2016,2016-12-24,161121063,1445,11,930,34.1145,-118.2756,1
649,2016,2016-12-24,160222366,5,2,649,34.0685,-118.2775,1
320,2016,2016-12-24,161121075,2300,11,320,34.0819,-118.2649,1
664,2016,2016-12-24,160222345,1900,2,664,34.0598,-118.2734,1
624,2016,2016-12-24,161101040,1840,11,624,34.1148,-118.264,1
888,2016,2016-12-24,161121068,2130,11,888,34.0869,-118.2676,1
230,2016,2016-12-24,160101526,20,1,230,34.0316,-118.2657,1
251,2016,2016-12-24,160222346,20,2,251,34.063,-118.2727,1
626,2016,2016-12-24,320444720,2215,4,1252,68.1077,-236.55,2
420,2016,2016-12-24,161325248,2000,13,420,34.0097,-118.2704,1
510,2016,2016-12-24,160130042,1800,1,510,34.0352,-118.2654,1
310,2016,2016-12-24,320444713,2200,4,620,68.1395,-236.54520000000002,2
210,2016,2016-12-25,160222378,1800,2,210,34.0667,-118.2703,1
624,2016,2016-12-25,161325281,1735,13,624,34.0039,-118.2652,1
420,2016,2016-12-25,160327980,2330,3,420,34.0336,-118.2768,1
745,2016,2016-12-25,161325262,1815,13,745,34.0092,-118.2612,1
510,2016,2016-12-25,322446336,4230,24,1020,68.0973,-236.5525,2
480,2016,2016-12-25,161121076,1730,11,480,34.1265,-118.2628,1
330,2016,2016-12-25,322242161,1800,22,660,68.2031,-236.54219999999998,2
350,2016,2016-12-25,160328120,2000,3,350,34.0261,-118.2773,1
230,2016,2016-12-25,481677759,5950,16,690,102.1317,-354.80609999999996,3
900,2016,2016-12-25,160222385,1140,2,900,34.0664,-118.2697,1
440,2016,2016-12-25,161121083,1155,11,440,34.0791,-118.2626,1
888,2016,2016-12-25,160222379,220,2,888,34.0632,-118.2771,1
310,2016,2016-12-25,160222384,730,2,310,34.0727,-118.2637,1
626,2016,2016-12-25,481649206,1755,16,1878,102.1201,-354.8046,3
230,2016,2016-12-26,641992549,5355,19,920,136.1866,-473.0807,4
888,2016,2016-12-26,322446396,1540,24,1776,68.132,-236.5486,2
626,2016,2016-12-26,160222394,2120,2,626,34.0585,-118.2725,1
354,2016,2016-12-26,161325303,2200,13,354,34.0048,-118.2685,1
442,2016,2016-12-26,480390401,4800,3,1326,102.14489999999999,-354.78929999999997,3
510,2016,2016-12-26,1125467739,11150,53,3570,238.43950000000004,-827.8661000000001,7
440,2016,2016-12-26,160130137,1240,1,440,34.0364,-118.2603,1
930,2016,2016-12-26,320352542,3600,3,1860,68.095,-236.5334,2
350,2016,2016-12-26,160222399,430,2,350,34.0839,-118.2741,1
624,2016,2016-12-26,483771717,3955,37,1872,102.12910000000001,-354.7964,3
815,2016,2016-12-26,160201046,300,2,815,34.0673,-118.2607,1
310,2016,2016-12-26,160328049,1400,3,310,34.0219,-118.28,1
330,2016,2016-12-26,483567519,5450,35,990,102.2225,-354.8118,3
420,2016,2016-12-27,481678034,5300,16,1260,102.1061,-354.8071,3
251,2016,2016-12-27,161121125,1950,11,251,34.0791,-118.2626,1
624,2016,2016-12-27,322650758,2775,26,1248,68.0087,-236.5257,2
664,2016,2016-12-27,160222495,1225,2,664,34.0598,-118.2734,1
354,2016,2016-12-27,320444988,2130,4,708,68.1188,-236.5469,2
510,2016,2016-12-27,643994269,3530,39,2040,136.2047,-473.0733,4
310,2016,2016-12-27,483567648,2990,35,930,102.2577,-354.8295,3
410,2016,2016-12-27,161121136,2130,11,410,34.0871,-118.2681,1
662,2016,2016-12-27,320444909,3800,4,1324,68.1118,-236.5512,2
210,2016,2016-12-27,481770303,3390,17,630,102.1429,-354.8025,3
745,2016,2016-12-27,161121044,350,11,745,34.1367,-118.2713,1
903,2016,2016-12-27,320444917,2050,4,1806,68.0933,-236.5454,2
740,2016,2016-12-27,642891447,4901,28,2960,136.26049999999998,-473.08630000000005,4
220,2016,2016-12-27,160222442,1110,2,220,34.0601,-118.2761,1
626,2016,2016-12-27,320444884,3240,4,1252,68.10159999999999,-236.5547,2
946,2016,2016-12-27,160222437,1410,2,946,34.0619,-118.2702,1
330,2016,2016-12-27,481566002,6100,15,990,102.2652,-354.8186,3
440,2016,2016-12-27,160130182,2100,1,440,34.0431,-118.2692,1
888,2016,2016-12-27,160222452,1800,2,888,34.0555,-118.2655,1
626,2016,2016-12-28,502873152,4735,28,1878,102.09790000000001,-354.8183,3
420,2016,2016-12-28,804217023,9435,41,2100,170.2164,-591.3457000000001,5
341,2016,2016-12-28,160130186,2300,1,341,34.0459,-118.2669,1
930,2016,2016-12-28,322650941,2400,26,1860,68.00399999999999,-236.5524,2
624,2016,2016-12-28,161121183,1450,11,624,34.1367,-118.2713,1
310,2016,2016-12-28,321455734,2960,14,620,68.0653,-236.53640000000001,2
442,2016,2016-12-28,640520972,6402,4,1768,136.1932,-473.0524,4
354,2016,2016-12-28,322242372,1800,22,708,68.2464,-236.54219999999998,2
740,2016,2016-12-28,321343700,3850,13,1480,68.1599,-236.5256,2
210,2016,2016-12-28,161325415,450,13,210,34.0048,-118.2652,1
901,2016,2016-12-28,161325446,15,13,901,34.0039,-118.264,1
440,2016,2016-12-28,320260458,4340,2,880,68.08930000000001,-236.53199999999998,2
121,2016,2016-12-28,160201047,2200,2,121,34.0759,-118.2712,1
330,2016,2016-12-28,481671900,3675,16,990,102.17099999999999,-354.8084,3
624,2016,2016-12-29,320352912,440,3,1248,68.1194,-236.527,2
341,2016,2016-12-29,491655165,4765,16,1023,102.1774,-354.8233,3
343,2016,2016-12-29,160130333,2340,1,343,34.0483,-118.2631,1
740,2016,2016-12-29,321251657,1031,12,1480,68.1546,-236.5424,2
900,2016,2016-12-29,160222548,1230,2,900,34.0562,-118.2673,1
210,2016,2016-12-29,321455741,2760,14,420,68.0646,-236.5371,2
930,2016,2016-12-29,640890236,1700,8,3720,136.2274,-473.07449999999994,4
440,2016,2016-12-29,160130291,1630,1,440,34.045,-118.264,1
940,2016,2016-12-29,161325500,1216,13,940,34.0196,-118.2679,1
480,2016,2016-12-29,160130332,2200,1,480,34.0483,-118.2631,1
310,2016,2016-12-29,321548057,2630,15,620,68.096,-236.55689999999998,2
442,2016,2016-12-29,160130306,1240,1,442,34.0483,-118.2631,1
330,2016,2016-12-29,320445157,4000,4,660,68.1377,-236.54059999999998,2
888,2016,2016-12-29,481474139,6230,14,2664,102.2011,-354.7996,3
745,2016,2016-12-29,160222551,1910,2,745,34.0743,-118.2763,1
420,2016,2016-12-29,161121213,1400,11,420,34.1179,-118.2787,1
850,2016,2016-12-29,160130312,1615,1,850,34.0389,-118.2643,1
354,2016,2016-12-29,321251536,2715,12,708,68.163,-236.5334,2
510,2016,2016-12-29,965134307,11555,50,3060,204.4292,-709.6304,6
648,2016,2016-12-29,161325454,140,13,648,34.0039,-118.2717,1
121,2016,2016-12-30,161325565,1730,13,121,34.0048,-118.2635,1
440,2016,2016-12-30,321548176,1730,15,880,68.07740000000001,-236.5511,2
330,2016,2016-12-30,160201054,2250,2,330,34.0509,-118.2642,1
510,2016,2016-12-30,483363796,2900,33,1530,102.32929999999999,-354.8148,3
310,2016,2016-12-30,963337411,5500,32,1860,204.39069999999998,-709.6204,6
341,2016,2016-12-30,480667835,5220,6,1023,102.1677,-354.8268,3
420,2016,2016-12-30,161121309,1115,11,420,34.1092,-118.2714,1
624,2016,2016-12-30,161325569,1530,13,624,34.0092,-118.2652,1
903,2016,2016-12-30,160222650,1730,2,903,34.0664,-118.2697,1
821,2016,2016-12-30,160222646,1201,2,821,34.0601,-118.2761,1
352,2016,2016-12-30,160130382,2300,1,352,34.0457,-118.2665,1
662,2016,2016-12-30,160222618,1200,2,662,34.0559,-118.2756,1
230,2016,2016-12-30,481770821,2340,17,690,102.1266,-354.8233,3
649,2016,2016-12-30,160222627,1600,2,649,34.0596,-118.2749,1
220,2016,2016-12-30,161325542,2300,13,220,34.0101,-118.27600000000001,1
354,2016,2016-12-30,482465269,2430,24,1062,102.2593,-354.8194,3
888,2016,2016-12-30,160130354,915,1,888,34.0395,-118.2622,1
480,2016,2016-12-30,160130352,1700,1,480,34.0473,-118.2601,1
210,2016,2016-12-30,481770758,2540,17,630,102.1366,-354.82439999999997,3
745,2016,2016-12-30,321548181,1800,15,1490,68.0552,-236.53539999999998,2
442,2016,2016-12-30,321343915,2215,13,884,68.18610000000001,-236.5377,2
210,2016,2016-12-31,481678677,2375,16,630,102.12349999999999,-354.8008,3
440,2016,2016-12-31,641901384,4335,18,1760,136.1616,-473.0751,4
956,2016,2016-12-31,170204009,1500,2,956,34.0598,-118.2734,1
320,2016,2016-12-31,170204029,515,2,320,34.0884,-118.2777,1
626,2016,2016-12-31,341508067,4680,15,1252,68.07079999999999,-236.52679999999998,2
930,2016,2016-12-31,330426772,3050,4,1860,68.10249999999999,-236.5479,2
410,2016,2016-12-31,160222673,1200,2,410,34.0743,-118.2763,1
330,2016,2016-12-31,160130391,1140,1,330,34.0483,-118.2631,1
310,2016,2016-12-31,490749352,3170,7,930,102.1516,-354.8214,3
740,2016,2016-12-31,330326706,2045,3,1480,68.1092,-236.52439999999999,2
510,2016,2016-12-31,1126664826,8775,65,3570,238.3743,-827.8773,7
230,2016,2016-12-31,490649319,4460,6,690,102.16940000000001,-354.83050000000003,3
624,2016,2016-12-31,320445354,3725,4,1248,68.1463,-236.54500000000002,2
860,2016,2016-12-31,330230922,3150,2,1720,68.08189999999999,-236.5333,2
354,2016,2016-12-31,170204001,1,2,354,34.0692,-118.2792,1
420,2016,2016-12-31,321344000,4030,13,840,68.17009999999999,-236.5333,2
442,2016,2016-12-31,160222670,815,2,442,34.0573,-118.2699,1
624,2017,2017-01-01,340308093,4160,3,1248,68.0945,-236.5383,2
480,2017,2017-01-01,171104012,1000,11,480,34.0986,-118.2729,1
121,2017,2017-01-01,170204023,300,2,121,34.063,-118.2753,1
740,2017,2017-01-01,170204084,200,2,740,34.0438,-118.2728,1
440,2017,2017-01-01,170104040,2330,1,440,34.0401,-118.2668,1
330,2017,2017-01-01,171104004,15,11,330,34.084,-118.2694,1
350,2017,2017-01-01,171304033,300,13,350,34.0078,-118.2636,1
341,2017,2017-01-01,171304030,300,13,341,34.0144,-118.2705,1
745,2017,2017-01-01,340314127,4500,3,1490,68.1215,-236.5354,2
860,2017,2017-01-01,170104033,230,1,860,34.045,-118.264,1
210,2017,2017-01-01,341508103,3640,15,420,68.1013,-236.55270000000002,2
230,2017,2017-01-01,853720155,2745,37,1150,170.4266,-591.3352,5
310,2017,2017-01-01,170204028,1500,2,310,34.0847,-118.2745,1
421,2017,2017-01-01,171304158,1530,13,421,34.0074,-118.274,1
420,2017,2017-01-01,171304052,2130,13,420,34.0174,-118.2621,1
626,2017,2017-01-01,340408097,1960,4,1252,68.12389999999999,-236.5383,2
236,2017,2017-01-01,171300502,140,13,236,34.0171,-118.2736,1
442,2017,2017-01-01,340308102,3675,3,884,68.1262,-236.5291,2
510,2017,2017-01-01,171304018,1800,13,510,34.0091,-118.274,1
510,2017,2017-01-02,513712197,5730,37,1530,102.12570000000001,-354.7988,3
320,2017,2017-01-02,170204042,1500,2,320,34.0757,-118.2777,1
354,2017,2017-01-02,171104066,1,11,354,34.0789,-118.265,1
440,2017,2017-01-02,681716355,6000,17,1760,136.1333,-473.076,4
626,2017,2017-01-02,512612231,3640,26,1878,102.14250000000001,-354.81780000000003,3
442,2017,2017-01-02,341308161,1285,13,884,68.1431,-236.547,2
310,2017,2017-01-02,682512714,5945,25,1240,136.35639999999998,-473.0664,4
900,2017,2017-01-02,170204077,1415,2,900,34.0544,-118.2723,1
740,2017,2017-01-02,513912217,5230,39,2220,102.04050000000001,-354.8201,3
624,2017,2017-01-02,341508134,2230,15,1248,68.05760000000001,-236.55509999999998,2
420,2017,2017-01-02,171104072,1330,11,420,34.1075,-118.2612,1
330,2017,2017-01-02,170204057,2220,2,330,34.0727,-118.2637,1
210,2017,2017-01-02,170204037,1400,2,210,34.0687,-118.275,1
341,2017,2017-01-02,340408472,205,4,682,68.1705,-236.5505,2
230,2017,2017-01-02,511529880,970,15,690,102.24810000000001,-354.79519999999997,3
761,2017,2017-01-02,170204043,1730,2,761,34.0496,-118.2677,1
930,2017,2017-01-03,684216660,6237,42,3720,136.0878,-473.0921,4
350,2017,2017-01-03,170104180,1100,1,350,34.0437,-118.2652,1
330,2017,2017-01-03,341208296,3930,12,660,68.13820000000001,-236.5369,2
210,2017,2017-01-03,340408209,1985,4,420,68.12299999999999,-236.5341,2
740,2017,2017-01-03,852020770,5555,20,3700,170.19320000000002,-591.3319,5
660,2017,2017-01-03,171304162,1720,13,660,34.0174,-118.2621,1
441,2017,2017-01-03,171104093,905,11,441,34.1139,-118.2628,1
236,2017,2017-01-03,341508267,1240,15,472,68.081,-236.5358,2
331,2017,2017-01-03,341308204,4000,13,662,68.163,-236.537,2
440,2017,2017-01-03,854120632,5131,41,2200,170.2604,-591.362,5
420,2017,2017-01-03,511712331,5930,17,1260,102.12109999999998,-354.80830000000003,3
220,2017,2017-01-03,170204100,1100,2,220,34.0764,-118.2702,1
442,2017,2017-01-03,170200505,1605,2,442,34.0657,-118.26799999999999,1
624,2017,2017-01-03,511612741,5005,16,1872,102.1095,-354.8047,3
626,2017,2017-01-03,170304190,915,3,626,34.0282,-118.27600000000001,1
354,2017,2017-01-03,171304136,1200,13,354,34.0075,-118.2775,1
510,2017,2017-01-03,510612272,4600,6,1530,102.217,-354.8108,3
480,2017,2017-01-03,170204111,1000,2,480,34.0574,-118.2621,1
763,2017,2017-01-03,171304135,1200,13,763,34.0078,-118.2636,1
310,2017,2017-01-03,340508277,2930,5,620,68.095,-236.552,2
888,2017,2017-01-04,170304227,1520,3,888,34.0317,-118.2769,1
810,2017,2017-01-04,170204224,1200,2,810,34.0554,-118.2745,1
420,2017,2017-01-04,854121065,8175,41,2100,170.1267,-591.3577,5
740,2017,2017-01-04,683516586,7280,35,2960,136.39829999999998,-473.08140000000003,4
510,2017,2017-01-04,683516563,5285,35,2040,136.3765,-473.0724,4
745,2017,2017-01-04,510612462,3295,6,2235,102.1976,-354.8117,3
341,2017,2017-01-04,170204184,1405,2,341,34.0549,-118.2614,1
210,2017,2017-01-04,340408352,2360,4,420,68.1178,-236.5573,2
440,2017,2017-01-04,512512639,3830,25,1320,102.1579,-354.8099,3
626,2017,2017-01-04,170104294,2000,1,626,34.0401,-118.2668,1
900,2017,2017-01-04,170204180,1415,2,900,34.0544,-118.2723,1
354,2017,2017-01-04,171304205,1,13,354,34.0136,-118.2697,1
930,2017,2017-01-04,512612527,4630,26,2790,102.1879,-354.8225,3
649,2017,2017-01-04,171304197,1200,13,649,34.0289,-118.2686,1
762,2017,2017-01-04,170204244,2015,2,762,34.0541,-118.2621,1
330,2017,2017-01-04,855720735,9605,57,1650,170.47499999999997,-591.3416,5
624,2017,2017-01-04,340408355,2960,4,1248,68.1194,-236.5325,2
230,2017,2017-01-04,170104225,645,1,230,34.0363,-118.2677,1
442,2017,2017-01-04,170104269,1455,1,442,34.0483,-118.2631,1
442,2017,2017-01-05,340408409,2115,4,884,68.1108,-236.5404,2
331,2017,2017-01-05,171304278,1600,13,331,34.0076,-118.2653,1
740,2017,2017-01-05,340408402,2050,4,1480,68.0969,-236.55360000000002,2
745,2017,2017-01-05,1025225426,11510,52,4470,204.42409999999998,-709.6115,6
662,2017,2017-01-05,171104232,2100,11,662,34.0835,-118.26,1
330,2017,2017-01-05,691616951,7070,16,1320,136.3297,-473.0684,4
354,2017,2017-01-05,512512843,5000,25,1062,102.161,-354.8079,3
440,2017,2017-01-05,341208579,3612,12,880,68.1653,-236.5348,2
220,2017,2017-01-05,170204229,1410,2,220,34.0596,-118.2749,1
510,2017,2017-01-05,1025225368,9270,52,3060,204.3389,-709.6303,6
860,2017,2017-01-05,685017080,4001,50,3440,136.1339,-473.0721,4
850,2017,2017-01-05,171304276,730,13,850,34.0177,-118.2761,1
210,2017,2017-01-05,854017559,6555,40,1050,170.22330000000002,-591.3529,5
341,2017,2017-01-05,180204319,750,2,341,34.0866,-118.2764,1
888,2017,2017-01-05,340304745,2185,3,1776,68.10669999999999,-236.524,2
310,2017,2017-01-05,510612620,1700,6,930,102.18199999999999,-354.7935,3
420,2017,2017-01-05,340408414,2730,4,840,68.1238,-236.55200000000002,2
761,2017,2017-01-05,171104178,1900,11,761,34.1134,-118.2791,1
351,2017,2017-01-05,170204201,1042,2,351,34.0585,-118.2725,1
930,2017,2017-01-05,340508481,1855,5,1860,68.0813,-236.5446,2
624,2017,2017-01-05,510512801,2280,5,1872,102.1874,-354.8041,3
626,2017,2017-01-05,171304322,2250,13,626,34.0029,-118.2783,1
343,2017,2017-01-05,170204183,800,2,343,34.0554,-118.2702,1
626,2017,2017-01-06,520612857,4465,6,1878,102.16579999999999,-354.7997,3
740,2017,2017-01-06,511512831,4101,15,2220,102.24340000000001,-354.817,3
